File Name,Reported,Time Reported,Location,Report #,Occurred,Time Occurred,Incident Type,Summary,Disposition,IncidentGroups,TimeGroups,Lat,Long,AREA_COLOR
part_160,8/25/14,09:10AM,REGAL TROJAN ARMS,1402947,8/20/14,09:10AM,DISTURBANCE,A student reported that her roommate's verbally aggressive behavior has caused her to fear for her safety.,Cleared by Exceptional Means,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,34.0303746,-118.2817322,R
part_160,8/25/14,11:11AM,WAITE PHILLIPS HALL OF EDUCATION,1402948,8/15/14,06:30PM,THEFT-GRAND,A suspect entered an unsecured office and removed an unattended laptop computer.,Inactive Investigation,THEFT,3 PM - 6 PM,34.021946,-118.283824,C
part_160,8/25/14,10:12AM,CENTURY APARTMENTS,1402949,8/25/14,10:05AM,SERVICE,DPS officers responded to a student who fainted. An LAFD RA unit was requested and Unit #13 responded. The RA Unit examined the student then transported her to California Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.02614801,-118.2891046,T
part_160,8/25/14,12:40PM,TROYLAND APARTMENTS,1402950,8/21/14,04:00PM,PROPERTY,A student reported that the door to her mailbox was broken and she was concerned because her mail was not secure.,CLOSED,THEFT,3 PM - 6 PM,34.031792,-118.282928,B
part_160,8/25/14,01:42PM,PERTUSATI UNIVERSITY BOOKSTORE,1402951,8/25/14,01:42PM,THEFT-PETTY,Retail Unit officers monitoring the sales floor observed a student remove a jersey from a display rack and place it in a backpack he was carrying. The officers detained the student when he exited the store without paying for the merchandise and he was taken into custody by DPS officers who responded to the scene. The student was then arrested and transported to S/W station for booking.,Cleared Arrest,THEFT,12 PM - 3 PM,34.0205022,-118.2856566,C
part_160,8/25/14,12:31PM,UNITED UNIVERSITY CHURCH,1402952,8/25/14,12:31PM,DISTURBANCE,"DPS officers responded to a report of a suspect causing a disturbance at the location and detained him for investigation. The suspect was arrested after a check of his name revealed an outstanding warrant, but upon transporting him to S/W station the officers were advised that the warrant was issued in error and the suspect was subsequently released.",CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.023159,-118.284297,C
part_160,8/25/14,01:41PM,SOTO STREET BUILDING,1402953,8/25/14,01:40PM,SERVICE,DPS officers responded to a faculty member who suffered a seizure. An LAFD RA unit was requested and Unit #2 responded. The RA Unit examined the faculty member then transported her to White Memorial Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_160,8/25/14,10:55AM,BLANCHE & FRANK R. SEAVER STUDENT RESIDENCE HALL,1402954,8/25/14,10:07AM,THEFT-PETTY,"A staff member reported that she was prompted to review surveillance footage after discovering an empty merchandise box inside the bookstore at the location and on it she observed another staff member pick the box from a display rack and remove a cell phone charger from inside it. The staff member then placed the charger in his pants pocket and exited the store without paying for it. The second staff member was located and detained by DPS officers, then he was arrested and transported to MDC for booking.",Cleared Arrest,THEFT,9 AM - 12 PM,34.0606284,-118.2073385,C
part_160,8/25/14,04:59PM,EXPOSITION BL & TROUSDALE PKY,1402955,8/25/14,04:55PM,SERVICE,DPS officers on routine patrol were flagged down by a non-USC female who reported that her baby was having difficulty breathing. An LAFD RA unit was requested and Unit #15 responded. The RA Unit treated the baby then transported her to California Hospital for additional medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.0183284,-118.2865293,C
part_160,8/25/14,07:37PM,37TH ST & CATALINA ST,1402956,8/25/14,07:37PM,ALCOHOL,"DPS officers responded to an intoxicated non-USC female who was reported to be unable to care for herself. The female was vomiting when contacted by the officers, so an LAFD RA unit was requested. RA Unit #15 responded and examined the female, then transported her to California Hospital for medical treatment.",CLOSED,SUBSTANCE ABUSE,6 PM - 9 PM,,,XXX
part_160,8/25/14,09:07PM,KECK HOSPITAL OF USC,1402957,8/25/14,09:07PM,ALARM RESPONSE,DPS officers responded to a radiation alarm activation on the loading dock at the location. An Environmental Services staff member was on the dock when the officers arrived and he determined that a bag he was carrying had activated the alarm. The staff member then transported the bag to a containment room for proper disposal.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0620499,-118.201557,XXX
part_160,8/25/14,06:59PM,VALLEY WAREHOUSE BUILDING,1402958,8/25/14,06:59PM,NARCOTICS,"DPS officers responded to a report of a suspect trespassing at the location and detained him for investigation. A check of the suspect's name revealed two outstanding warrants, and he was found in possession of a folding knife and two pipes containing residue of a controlled substance. The suspect was then arrested and transported to MDC for booking.",Cleared Arrest,SUBSTANCE ABUSE,3 PM - 6 PM,34.06483,-118.194347,HC
part_160,8/25/14,04:30PM,PARKING STRUCTURE D,1402959,8/22/14,09:00AM,THEFT-MOTOR VEHICLE,"A suspect entered an unsecured vehicle and ransacked the interior, but did not remove any property.",Inactive Investigation,THEFT,6 AM - 9 AM,34.0221159,-118.2816235,C
part_160,8/25/14,08:31PM,30TH ST & UNIVERSITY AV,1402960,8/25/14,08:50PM,PROPERTY,A wallet was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,6 PM - 9 PM,34.0266838,-118.2817769,R
part_160,8/25/14,11:38PM,CENTURY APARTMENTS,1402961,8/25/14,11:51PM,SERVICE,DPS officers responded to a student complaining of stomach pain. An LAFD RA unit was requested and Unit #26 responded. The RA Unit examined the student then transported him to California Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.02614801,-118.2891046,T
part_160,8/25/14,11:00PM,RALPHS SUPERMARKET,1402962,8/25/14,10:50PM,VEHICLE CODE,A manager reported that he confiscated a fake ID from a student attempting to purchase alcohol at the location.,Cleared by Exceptional Means,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.031796,-118.290798,T
part_160,8/26/14,01:09AM,PI KAPPA ALPHA,1402963,8/25/14,10:00PM,PROPERTY,Currency was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,9 PM - 12 AM,,,XXX
part_160,8/25/14,11:59PM,JEFFERSON BL & CATALINA ST,1402964,8/25/14,04:00PM,THEFT-PETTY,A student reported that she lost her cellular phone and used the built in tracking device to determine that a suspect had removed it from the area.,Inactive Investigation,THEFT,3 PM - 6 PM,,-118.294907,W
part_160,8/25/14,09:35PM,1286 36TH ST,1402965,8/24/14,06:00PM,THEFT-GRAND AUTO,"A suspect removed a gray, 2013 Lexus CT200H that was parked outside the location.",Inactive Investigation,THEFT,3 PM - 6 PM,,,XXX
part_160,8/25/14,07:59AM,KENNETH NORRIS JR. CANCER HOSPITAL RESEARCH INSTITUTE,1402966,8/25/14,07:59AM,PROPERTY,A staff member reported a computer monitor missing.,Inactive Investigation,THEFT,6 AM - 9 AM,34.0613426,-118.2048393,HC
part_160,8/26/14,11:51AM,KECK HOSPITAL OF USC,1402967,8/26/14,12:00AM,SERVICE,"A staff member reported that a suspect entered the hospital without checking in at the concierge desk and five minutes later she observed him flee on foot through the main entrance doors. DPS officers responded and conducted a search, but were unable to locate the suspect.",Inactive Investigation,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0620499,-118.201557,XXX
part_160,8/26/14,12:37PM,PERTUSATI UNIVERSITY BOOKSTORE,1402968,8/26/14,01:37PM,SERVICE,"DPS officers responded to a student suffering from a possible anxiety attack. An LAFD RA unit was requested and Unit #15 responded. The RA Unit examined the student, concluded that she did not require medical treatment and released her.",CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,34.0205022,-118.2856566,C
part_160,8/26/14,12:17PM,ELAINE & KENNETH LEVENTHAL SCHOOL OF ACCOUNTING,1402969,8/26/14,12:17PM,SERVICE,"DPS officers responded to a student suffering from a possible anxiety attack and transported him to SHC for medical treatment, per his request.",CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0195047,-118.2858318,C
part_160,8/26/14,02:49PM,PERTUSATI UNIVERSITY BOOKSTORE,1402970,8/25/14,09:50AM,PROPERTY,A coin purse was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,6 AM - 9 AM,34.0205022,-118.2856566,C
part_160,8/26/14,02:53PM,PERTUSATI UNIVERSITY BOOKSTORE,1402971,5/23/14,11:45AM,PROPERTY,Currency was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,9 AM - 12 PM,34.0205022,-118.2856566,C
part_160,8/26/14,02:54PM,PERTUSATI UNIVERSITY BOOKSTORE,1402972,5/22/14,01:27PM,PROPERTY,Currency was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,12 PM - 3 PM,34.0205022,-118.2856566,C
part_160,8/26/14,03:14PM,EXPOSITION BL & VERMONT AV,1402973,8/26/14,12:30PM,BURGLARY-MOTOR VEHICLE,"A suspect smashed the front passenger side window to gain entry, and removed a GPS unit and a phone charger.",Inactive Investigation,THEFT,9 PM - 12 AM,,,XXX
part_160,8/26/14,05:27PM,ENTRANCE GATE 8,1402974,8/25/14,08:15AM,PROPERTY,A staff member reported that the front bumper was damaged while her vehicle was parked at the location.,Inactive Investigation,THEFT,6 AM - 9 AM,,,XXX
part_160,8/26/14,08:00PM,2643 MONMOUTH AV,1402975,8/25/14,09:00PM,PROPERTY,A student reported that the driver's side door was dented while her vehicle was parked at the location.,Inactive Investigation,THEFT,6 PM - 9 PM,,,XXX
part_160,8/26/14,08:17PM,3010 BUDLONG AV,1402976,8/23/14,11:00PM,THEFT-MOTOR VEHICLE,A suspect removed the rear license plate.,Inactive Investigation,THEFT,9 PM - 12 AM,,,XXX
part_160,8/26/14,02:10PM,PHI GAMMA DELTA,1402977,8/25/14,04:00PM,PROPERTY,A student reported his bicycle missing.,CLOSED,THEFT,3 PM - 6 PM,,,XXX
part_160,8/26/14,10:13PM,1180 29TH ST,1402978,8/26/14,10:06PM,ROBBERY,"A suspect brandishing a handgun approached a student and a non-USC male near the location as they were about to enter the student's parked vehicle. The suspect demanded that the subjects empty their pockets and the male complied, handing over his cellular phone and wallet. The suspect next ordered the subjects to lay on the ground and after checking their pockets he fled on foot in an unknown direction. DPS officers responded and conducted a search, but were unable to locate",CLOSED,THEFT,9 PM - 12 AM,,,XXX
part_160,8/27/14,02:00AM,H. LESLIE HOFFMAN HALL OF BUSINESS ADMINISTRATION,1402979,8/27/14,02:00AM,TRESPASS,DPS officers responded to a report of a suspect climbing over a fence to gain access to campus during restricted hours and detained him for investigation. The officers determined that the suspect had no legitimate business on campus and when they asked him to leave he refused to comply. The suspect was then arrested and transported to 77th station for booking.,Cleared Arrest,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,34.0187226,-118.285234,C
part_160,8/27/14,08:17AM,PARKING STRUCTURE D,1402980,8/26/14,08:30AM,PROPERTY,A faculty member reported that the rear passenger side quarter panel was damaged while her vehicle was parked at the location.,CLOSED,THEFT,6 AM - 9 AM,34.0221159,-118.2816235,C
part_160,8/27/14,12:27PM,DRAMA CENTER,1402984,5/15/14,09:00AM,PROPERTY,A staff member reported an envelope containing petty cash missing.,Inactive Investigation,THEFT,6 AM - 9 AM,,,XXX
part_160,8/27/14,12:23PM,ELAINE & KENNETH LEVENTHAL SCHOOL OF ACCOUNTING,1402985,8/27/14,12:23PM,SERVICE,"DPS officers responded to a student who was feeling faint and suffering from leg cramps. An LAFD RA unit was requested and Unit #15 responded. The RA Unit examined the student, then she was released to the officers and they transported her to SHC for medical treatment.",CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0195047,-118.2858318,C
part_160,8/27/14,03:14PM,JEFFERSON BL & FIGUEROA ST,1402986,8/27/14,03:14PM,ASSAULT-OTHER,Two students reported that a suspect who had been eavesdropping on them while they were walking near the location became upset about the topic of their conversation and slapped both of them. The suspect then walked away and he could not be located during a subsequent search of the area by DPS officers.,CLOSED,#N/A,12 PM - 3 PM,34.0218911,-118.2800947,C
part_160,8/27/14,05:13PM,CINEMA TELEVISION CENTER COMPLEX,1402987,8/27/14,03:45PM,PROPERTY,A student reported his cellular phone missing.,CLOSED,THEFT,12 PM - 3 PM,,,XXX
part_160,8/27/14,04:50PM,JEFFERSON BL & VERMONT AV,1402988,8/27/14,04:50PM,WARRANT,"DPS officers on routine patrol near the location observed a suspect who matched the description of a subject who was involved in at least two thefts on campus and detained him for investigation. A check of the suspect's name revealed three outstanding warrants, then he was arrested and transported to 77th station for booking. The theft investigation is on-going.",Cleared Arrest,VIOLENT ACT,3 PM - 6 PM,34.0254404,-118.2915953,C
part_160,8/27/14,08:58PM,FIGUEROA BUILDING,1402989,8/27/14,08:45PM,SERVICE,"DPS officers responded to a student who injured his knee while playing volleyball. An LAFD RA unit was requested and Unit #15 responded. The RA Unit examined the student and offered transportation for medical treatment, but he declined. The student was then released to the officers and they transported him to his residence per his request.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,,,XXX
part_160,8/27/14,06:34PM,KECK HOSPITAL OF USC,1402990,8/27/14,06:34PM,WARRANT,"DPS officers on routine patrol observed a suspect panhandling near the location and detained him for investigation. A check of the suspect's name revealed an outstanding warrant, then he was arrested and transported to MDC for booking.",Cleared Arrest,VIOLENT ACT,3 PM - 6 PM,34.0620499,-118.201557,XXX
part_160,8/27/14,10:46PM,RALPHS SUPERMARKET,1402991,8/27/14,10:30PM,PROPERTY,A debit card was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,9 PM - 12 AM,34.031796,-118.290798,T
part_160,8/27/14,09:24PM,36TH PL & VERMONT AV,1402992,8/27/14,09:24PM,VANDALISM,"DPS officers responded to a report of a suspect tagging city property near the location and detained him for investigation. The suspect was positively identified by a witness during a field ""show-up"" and he was found in possession of a marking pen. The suspect was then arrested and transported to S/W station for booking.",Cleared Arrest,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.022067,-118.2915955,W
part_160,8/28/14,12:34AM,THRIFTY JR.,1402993,8/28/14,12:34AM,SERVICE,"DPS officers on routine patrol observed a non-USC female lying on the ground behind the location, blocking the rear exit. The female was disoriented and moaning when contacted by the officers and stated that she was having chest pains. An LAFD RA unit was requested and Unit #15 responded. The RA Unit examined the female then transported her to California Hospital for medical treatment.",CLOSED,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,,,XXX
part_160,8/28/14,02:52AM,TROJAN HEIGHTS,1402994,8/28/14,02:00AM,SERVICE,"DPS officers responded to a student complaining of difficulty breathing, possibly due to asthma. An LAFD RA unit was requested and Unit #15 responded. The RA Unit examined the student and concluded that she was suffering from a possible anxiety attack. The student declined transportation for medical treatment and was released at the scene.",CLOSED,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,34.0296221,-118.2892934,T
part_160,8/28/14,04:55AM,SCHOOL OF CINEMATIC ARTS,1402995,8/27/14,01:00PM,SERVICE,A janitor at the location reported that she has discovered feces and urine on the floor of a third floor restroom on multiple occasions.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,34.0233898,-118.2871703,C
part_160,8/28/14,09:21AM,HILLVIEW APARTMENTS,1402996,8/28/14,07:00AM,PROPERTY,A license plate was found at the location and turned over to the DMV.,CLOSED,THEFT,6 AM - 9 AM,34.0299849,-118.2813052,R
part_160,8/28/14,11:15AM,PARKING STRUCTURE ONE,1402997,8/27/14,10:30AM,PROPERTY,A student reported that the rear driver's side fender was damaged while her vehicle was parked at the location.,CLOSED,THEFT,9 AM - 12 PM,34.01769,-118.281912,G
part_160,8/28/14,12:59PM,SOTO STREET BUILDING,1402998,10/2/09,02:00PM,HARASSMENT,A staff member reported receiving numerous annoying email messages from a suspect during the past five years.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_160,8/28/14,01:20PM,PERTUSATI UNIVERSITY BOOKSTORE,1402999,8/28/14,11:49AM,PROPERTY,A wallet was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,9 AM - 12 PM,34.0205022,-118.2856566,C
part_160,8/28/14,02:06PM,SOTO STREET BUILDING,1403000,8/27/14,08:30AM,PROPERTY,A staff member reported that the rear bumper was damaged while her vehicle was parked at the location and a witness left a note on her windshield informing her that it was struck by another vehicle.,CLOSED,THEFT,6 AM - 9 AM,,,XXX
part_160,8/28/14,01:44PM,SCHOOL OF CINEMATIC ARTS,1403001,5/1/14,08:00AM,HARASSMENT,A staff member reported receiving numerous harassing phone calls from a debt collector.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,34.0233898,-118.2871703,C
part_160,8/28/14,04:15PM,EXPOSITION BLVD. PARKING STRUCTURE,1403002,8/28/14,10:30AM,PROPERTY,A student reported that the rear driver's side fender was dented while his vehicle was parked at the location.,CLOSED,THEFT,9 AM - 12 PM,34.0149712,-118.2844823,Y
part_160,8/28/14,05:00PM,HEALTHCARE CENTER 2,1403003,8/28/14,05:00PM,SERVICE,DPS officers responded to a non-USC female who was suffering from an allergic reaction to medication that had been administered to her. A Rapid Response team was at the scene evaluating the female when the officers arrived and she was subsequently transported to Keck Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.0628753,-118.2025628,HC
part_160,8/28/14,05:20PM,RONALD TUTOR CAMPUS CENTER,1403004,8/28/14,05:10PM,PROPERTY,Currency was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,3 PM - 6 PM,34.020046,-118.286445,C
part_160,8/28/14,06:11PM,30TH ST & UNIVERSITY AV,1403005,8/28/14,06:25PM,THEFT-PETTY,A suspect removed an unsecured/unattended bicycle.,CLOSED,THEFT,3 PM - 6 PM,34.0266838,-118.2817769,R
part_160,8/28/14,06:03PM,UPC PUBLIC SAFETY OFFICE,1403006,8/28/14,06:03PM,SERVICE,"DPS officers responded to a staff member who fainted, fell and hit his head. An LAFD RA unit was requested and Unit #26 responded. The RA Unit examined the staff member then transported him to Good Samaritan Hospital for medical treatment.",CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.0211373,-118.2903796,C
part_160,8/28/14,03:06PM,29TH ST & HOOVER ST,1403007,8/28/14,03:05PM,WARRANT,"A student reported that a suspect approached her as she was walking near the location and asked her to film him while he masturbated. The student walked away and the suspect was detained by DPS officers who responded to the scene. A check of the suspect's name revealed that he was a registered sex offender on parole and his parole agent was notified of the incident. The suspect was determined by the agent to be in violation of his parole, then he was arrested and transported to 77th station for booking.",Cleared Arrest,VIOLENT ACT,12 PM - 3 PM,34.0283832,-118.2839543,T
part_160,8/28/14,07:08PM,THE LORENZO APARTMENTS,1403008,8/27/14,07:00PM,THEFT-PETTY,A suspect removed a bicycle secured to a bike rack.,Inactive Investigation,THEFT,6 PM - 9 PM,34.0273386,-118.2732403,G
part_160,8/28/14,07:40PM,THE LORENZO APARTMENTS,1403009,8/26/14,06:00PM,THEFT-PETTY,A suspect removed a bicycle secured to a bike rack.,Inactive Investigation,THEFT,3 PM - 6 PM,34.0273386,-118.2732403,G
part_160,8/28/14,09:37PM,HENRY SALVATORI COMPUTER SCIENCE CENTER,1403010,8/28/14,03:00PM,IDENTITY THEFT,A student reported that he lost his wallet and subsequently determined that a suspect used a credit card inside it to make four unauthorized purchases.,Inactive Investigation,THEFT,12 PM - 3 PM,34.019476,-118.2894739,C
part_160,8/28/14,07:18PM,POPEYES,1403011,8/28/14,07:18PM,ALCOHOL,"DPS officers on routine patrol observed a suspect drinking a beer and panhandling near the location and detained him for investigation. The officers found the suspect to be intoxicated and unable to care for himself, so he was arrested and transported to 77th station for booking.",Cleared Arrest,SUBSTANCE ABUSE,6 PM - 9 PM,,,XXX
part_160,8/28/14,10:06PM,EXPOSITION BLVD. PARKING STRUCTURE,1403012,8/28/14,09:55PM,TRAFFIC,"A non-USC male drove a vehicle into a roll up parking gate at the location, causing minor damage to the gate and the vehicle.",CLOSED,ADMIN/SERVICE/COMPLAINT,6 PM - 9 PM,34.0149712,-118.2844823,Y
part_161,8/28/14,11:21PM,SIGMA ALPHA MU,1403013,8/28/14,11:10PM,VANDALISM,A student reported that he observed a suspect break the driver's side view mirror on his parked vehicle by punching it. The suspect then fled on foot and he could not be located during a subsequent search of the area by DPS officers.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.02629917,-118.2783808,K
part_161,8/28/14,11:33PM,UPC PUBLIC SAFETY OFFICE,1403014,8/28/14,11:30PM,SERVICE,A non-USC male reported that he was injured when the baton in a DPS officer's belt struck his knee as the officer ran past him. The male declined medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.0211373,-118.2903796,C
part_161,8/28/14,10:58PM,CARDINAL GARDENS,1403015,8/28/14,10:55PM,NARCOTICS,DPS officers and LAFD Unit #15 responded to a fire alarm activation due to smoke from burnt food. No fire was found. LAFD reset the alarm then cleared the building for reentry. Two students inside an apartment were cited to Judicial Affairs when the officers discovered marijuana inside their residence during the alarm response.,Cleared by Exceptional Means,SUBSTANCE ABUSE,9 PM - 12 AM,34.0262455,-118.2872402,T
part_161,8/29/14,01:49AM,PARKING STRUCTURE D,1403016,8/28/14,07:15PM,ASSAULT-OTHER,A staff member reported that she witnessed a fraternity hazing incident at the location.,Cleared by Exceptional Means,#N/A,6 PM - 9 PM,34.0221159,-118.2816235,C
part_161,8/29/14,01:06AM,DAVID X. MARKS RESIDENCE HALL,1403017,8/29/14,01:00AM,ALCOHOL,"DPS officers responded to an intoxicated student who was reported to be unable to care for himself. The student was vomiting and unresponsive when contacted by the officers, so an LAFD RA unit was requested. The student subsequently became responsive and the RA unit was cancelled after the officers concluded that he did not require medical treatment. The student was then released into the care of his roommate.",Cleared by Exceptional Means,SUBSTANCE ABUSE,12 AM - 3 AM,34.0196784,-118.282449,C
part_161,8/29/14,01:38AM,628 30TH ST,1403018,8/29/14,01:38AM,ALCOHOL,"DPS officers responded to a report of an intoxicated non-USC male harassing passersby and residents near the location and detained him for investigation. The officers determined that the male was unable to care for himself, then he was arrested and transported to MDC for booking.",Cleared Arrest,SUBSTANCE ABUSE,12 AM - 3 AM,,,XXX
part_161,8/29/14,01:25AM,OUTSIDE USC AREA,1403019,8/29/14,01:00AM,HARASSMENT,"A student reported that she and her parents have received numerous harassing and threatening text messages from her ex-boyfriend, also a student, and it has caused her to fear for her safety.",Inactive Investigation,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,,,XXX
part_161,8/29/14,12:51AM,2803 FIGUEROA ST,1403020,8/29/14,12:50AM,WARRANT,"DPS officers on routine patrol observed two suspects panhandling at the location and detained them for investigation. A check of the suspects' names revealed that they both had outstanding warrants, then they were arrested and transported to MDC for booking.",Cleared Arrest,VIOLENT ACT,9 AM - 12 PM,,,XXX
part_161,8/29/14,12:06AM,PAD APTS,1403021,8/29/14,12:06AM,ALCOHOL,"DPS officers responded to an intoxicated student with a cut to his chin who was lying on the sidewalk near the location. The student was incoherent when contacted by the officers, so an LAFD RA unit was requested. RA Unit #15 responded and examined the student, then transported him to California Hospital for medical treatment.",Cleared by Exceptional Means,SUBSTANCE ABUSE,9 AM - 12 PM,34.0271206,-118.2825495,R
part_161,8/27/14,09:41AM,SCHOOL OF CINEMATIC ARTS,1403022,8/28/14,10:45PM,PROPERTY,A staff member reported that a someone urinated on the floor of a third floor restroom at the location.,Inactive Investigation,THEFT,9 PM - 12 AM,34.0233898,-118.2871703,C
part_161,8/29/14,08:49AM,OUTSIDE USC AREA,1403023,8/29/14,01:09AM,SERVICE,"Multiple staff members reported that they were concerned about the welfare of a coworker after receiving disturbing email messages from him. Local police were requested to conduct a welfare check at the subject's home, but he had not been located at the time of the report.",Inactive Investigation,ADMIN/SERVICE/COMPLAINT,12 AM - 3 AM,,,XXX
part_161,8/29/14,11:25AM,PERTUSATI UNIVERSITY BOOKSTORE,1403024,8/29/14,10:40AM,PROPERTY,Currency was found at the location and turned in to DPS Lost & Found.,CLOSED,THEFT,9 AM - 12 PM,34.0205022,-118.2856566,C
part_161,8/29/14,09:55AM,PHYSICAL EDUCATION BUILDING,1403025,8/29/14,09:30AM,SERVICE,A staff member reported receiving several harassing phone calls from an irate suspect who claimed that she was going to sue the University over the unfair treatment of her unidentified nephew.,CLOSED,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,34.0212992,-118.286324,C
part_161,8/29/14,09:42AM,PARKING STRUCTURE D,1403026,8/29/14,12:01AM,VANDALISM,A suspect spray painted graffiti on a wall on the seventh floor of the location.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,9 AM - 12 PM,34.0221159,-118.2816235,C
part_161,8/29/14,11:53AM,OUTSIDE USC AREA,1403027,8/28/14,09:00AM,FRAUD,"A student reported that two suspects claiming to be employees of the IRS contacted him and stated that he needed to wire money to their office in order to resolve issues resulting from several unspecified laws he had allegedly violated. The student complied, but he later reported the incident after concluding that it was a scam.",Inactive Investigation,THEFT,6 AM - 9 AM,,,XXX
part_161,8/29/14,11:17AM,OUTSIDE USC AREA,1403028,8/28/14,08:00AM,SERVICE,A student reported receiving notice of a balance due from the California State Franchise Tax Board and he subsequently learned that a suspect had filed three fraudulent state tax returns in his name.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,6 AM - 9 AM,,,XXX
part_161,8/29/14,01:18PM,ZILKHA NEUROGENETIC INSTITUTE,1403029,8/29/14,01:15PM,FIRE,"DPS officers and LAFD Unit #16 responded to a second floor fire alarm activation due to a plastic sheet melting on an exhaust vent. No fire was found. The plastic was removed, then LAFD reset the alarm and cleared the building for reentry.",CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_161,8/29/14,12:56PM,UNIVERSITY GARDENS,1403030,8/29/14,12:50PM,SERVICE,DPS officers responded to a student who injured her ankle when she fell while walking down a flight of stairs at the location. The officers examined the student then transported her to SHC for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,34.024988,-118.292697,C
part_161,8/29/14,03:06PM,EILEEN & KENNETH T. NORRIS DENTAL SCIENCE CENTER,1403031,7/15/14,08:00AM,THEFT-GRAND,A suspect entered an unsecured laboratory and removed two unattended dental tools.,Inactive Investigation,THEFT,6 AM - 9 AM,34.0240501,-118.2863312,C
part_161,8/29/14,02:49PM,28TH ST & FIGUEROA ST,1403032,8/29/14,02:35PM,BATTERY,A non-USC female reported that she was struck in the back by a marble that was launched by unknown means while she was standing outside her parked vehicle at the location. No suspects were seen.,CLOSED,VIOLENT ACT,12 PM - 3 PM,34.0265638,-118.277042,R
part_161,8/29/14,02:58PM,UYTENGSU AQUATICS CENTER,1403033,8/29/14,02:30PM,SERVICE,DPS officers responded to a student who suffered a seizure. An LAFD RA unit was requested and Unit #26 responded. The RA Unit examined the student then transported her to Good Samaritan Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,12 PM - 3 PM,,,XXX
part_161,8/29/14,05:47PM,29TH ST & ELLENDALE PL,1403034,8/29/14,12:29AM,BATTERY,"A student reported that she was struck in the thigh by an unknown projectile while she was walking near the location. The student observed several students standing nearby, but she did not observe any of them in possession of a weapon.",CLOSED,VIOLENT ACT,9 AM - 12 PM,34.0283796,-118.2888371,T
part_161,8/29/14,05:37PM,USC CREDIT UNION BUILDING,1403035,8/29/14,05:37PM,SERVICE,DPS officers responded to a staff member complaining of chest pains. An LAFD RA unit was requested and Unit #246 responded. The RA Unit examined the staff member then transported him to California Hospital for medical treatment.,CLOSED,ADMIN/SERVICE/COMPLAINT,3 PM - 6 PM,34.017211,-118.281055,G
part_161,8/29/14,08:25PM,MCKIBBEN HALL,1403036,4/15/14,12:00PM,HARASSMENT,A staff member reported that her ex-boyfriend continues to attempt to contact her at home and work after being asked not to do so.,Inactive Investigation,ADMIN/SERVICE/COMPLAINT,9 PM - 12 AM,,,XXX
